T	y	with	h=0.05
0	0.99875
0.05	0.995002
0.1	0.988764
0.15	0.980053
0.2	0.96889
0.25	0.955304
0.3	0.939328
0.35	0.921002
0.4	0.900372
0.45	0.87749
0.5	0.852412
0.55	0.825202
0.6	0.795928
0.65	0.764663
0.7	0.731485
0.75	0.696476
0.8	0.659726
0.85	0.621325
0.9	0.58137
0.95	0.53996
1	0.4972
1.05	0.453196
1.1	0.408058
1.15	0.361899
1.2	0.314835
1.25	0.266983
1.3	0.218463
1.35	0.169396
1.4	0.119906
1.45	0.0701159
1.5	0.0201501
1.55	-0.0298661
1.6	-0.0798078
1.65	-0.12955
1.7	-0.178968
1.75	-0.227938
1.8	-0.276339
1.85	-0.324048
1.9	-0.370946
1.95	-0.416917
2	-0.461845
2.05	-0.505617
2.1	-0.548125
2.15	-0.589262
2.2	-0.628924
2.25	-0.667014
2.3	-0.703435
2.35	-0.738096
2.4	-0.770911
2.45	-0.801797
2.5	-0.830678
2.55	-0.857481
2.6	-0.882139
2.65	-0.90459
2.7	-0.924778
2.75	-0.942653
2.8	-0.95817
2.85	-0.97129
2.9	-0.981981
2.95	-0.990214
3	-0.995971
3.05	-0.999236
3.1	-1
3.15	-0.998266
3.2	-0.994033
3.25	-0.987313
3.3	-0.978123
3.35	-0.966487
3.4	-0.952433
3.45	-0.935996
3.5	-0.917217
3.55	-0.896145
3.6	-0.87283
3.65	-0.847332
3.7	-0.819714
3.75	-0.790046
3.8	-0.758401
3.85	-0.724859
3.9	-0.689503
3.95	-0.652423
4	-0.613711
4.05	-0.573463
4.1	-0.531781
4.15	-0.488768
4.2	-0.444533
4.25	-0.399185
4.3	-0.352839
4.35	-0.30561
4.4	-0.257617
4.45	-0.208979
4.5	-0.159818
4.55	-0.110257
4.6	-0.0604205
4.65	-0.0104327
4.7	0.0395813
4.75	0.0894964
4.8	0.139188
4.85	0.188531
4.9	0.237402
4.95	0.28568
5	0.333243
5.05	0.379973
5.1	0.425752
5.15	0.470467
5.2	0.514004
5.25	0.556256
5.3	0.597116
5.35	0.636482
5.4	0.674257
5.45	0.710345
5.5	0.744655
5.55	0.777104
5.6	0.807608
5.65	0.836092
5.7	0.862484
5.75	0.886719
5.8	0.908736
5.85	0.92848
5.9	0.945901
5.95	0.960955
6	0.973606
6.05	0.983822
6.1	0.991576
6.15	0.99685
6.2	0.99963
