T	y	with	h=0.05
0	0.99875
0.05	0.995004
0.1	0.988771
0.15	0.980066
0.2	0.968912
0.25	0.955336
0.3	0.939372
0.35	0.921061
0.4	0.900447
0.45	0.877582
0.5	0.852524
0.55	0.825335
0.6	0.796083
0.65	0.764842
0.7	0.731688
0.75	0.696706
0.8	0.659983
0.85	0.62161
0.9	0.581683
0.95	0.540302
1	0.497571
1.05	0.453596
1.1	0.408488
1.15	0.362358
1.2	0.315323
1.25	0.2675
1.3	0.219008
1.35	0.169968
1.4	0.120504
1.45	0.0707387
1.5	0.0207966
1.55	-0.0291975
1.6	-0.0791186
1.65	-0.128842
1.7	-0.178243
1.75	-0.227199
1.8	-0.275587
1.85	-0.323286
1.9	-0.370177
1.95	-0.416143
2	-0.461068
2.05	-0.504841
2.1	-0.547352
2.15	-0.588496
2.2	-0.628168
2.25	-0.66627
2.3	-0.702707
2.35	-0.737387
2.4	-0.770224
2.45	-0.801136
2.5	-0.830046
2.55	-0.856881
2.6	-0.881574
2.65	-0.904064
2.7	-0.924294
2.75	-0.942213
2.8	-0.957778
2.85	-0.970949
2.9	-0.981693
2.95	-0.989983
3	-0.995799
3.05	-0.999125
3.1	-0.999955
3.15	-0.998285
3.2	-0.99412
3.25	-0.98747
3.3	-0.978352
3.35	-0.966788
3.4	-0.952808
3.45	-0.936447
3.5	-0.917745
3.55	-0.896749
3.6	-0.873512
3.65	-0.848091
3.7	-0.82055
3.75	-0.790959
3.8	-0.759391
3.85	-0.725924
3.9	-0.690644
3.95	-0.653637
4	-0.614996
4.05	-0.574818
4.1	-0.533203
4.15	-0.490256
4.2	-0.446083
4.25	-0.400795
4.3	-0.354506
4.35	-0.30733
4.4	-0.259386
4.45	-0.210794
4.5	-0.161675
4.55	-0.112152
4.6	-0.0623491
4.65	-0.01239
4.7	0.0376001
4.75	0.0874961
4.8	0.137174
4.85	0.186508
4.9	0.235376
4.95	0.283656
5	0.331227
5.05	0.37797
5.1	0.423769
5.15	0.468508
5.2	0.512076
5.25	0.554364
5.3	0.595266
5.35	0.634681
5.4	0.672509
5.45	0.708656
5.5	0.743032
5.55	0.775551
5.6	0.806131
5.65	0.834697
5.7	0.861176
5.75	0.885503
5.8	0.907616
5.85	0.927461
5.9	0.944987
5.95	0.960152
6	0.972916
6.05	0.983249
