T	y	with	h=0.1
0	0.995003
0.1	0.980065
0.2	0.955334
0.3	0.921058
0.4	0.877579
0.5	0.825332
0.6	0.764838
0.7	0.696703
0.8	0.621607
0.9	0.540301
1	0.453596
1.1	0.36236
1.2	0.267503
1.3	0.169975
1.4	0.0707481
1.5	-0.0291848
1.6	-0.128826
1.7	-0.227179
1.8	-0.323262
1.9	-0.416114
2	-0.504808
2.1	-0.588458
2.2	-0.666228
2.3	-0.737341
2.4	-0.801086
2.5	-0.856826
2.6	-0.904005
2.7	-0.942151
2.8	-0.970884
2.9	-0.989915
3	-0.999056
3.1	-0.998214
3.2	-0.987399
3.3	-0.966717
3.4	-0.936377
3.5	-0.896681
3.6	-0.848026
3.7	-0.790897
3.8	-0.725867
3.9	-0.653584
4	-0.574772
4.1	-0.490216
4.2	-0.400764
4.3	-0.307307
4.4	-0.21078
4.5	-0.112148
4.6	-0.0123954
4.7	0.0874803
4.8	0.186481
4.9	0.283619
5	0.377922
5.1	0.468448
5.2	0.554294
5.3	0.6346
5.4	0.708566
5.5	0.775451
5.6	0.834588
5.7	0.885386
5.8	0.927337
5.9	0.960022
6	0.983115
6.1	0.996385
6.2	0.999699
6.3	0.993024
6.4	0.976427
6.5	0.950075
6.6	0.914229
6.7	0.86925
6.8	0.815585
6.9	0.753771
7	0.684426
7.1	0.608243
7.2	0.525983
7.3	0.438468
7.4	0.346572
7.5	0.251214
7.6	0.153347
7.7	0.0539476
7.8	-0.0459902
7.9	-0.145468
8	-0.243492
8.1	-0.339082
8.2	-0.431284
8.3	-0.519176
8.4	-0.601881
8.5	-0.678571
8.6	-0.74848
8.7	-0.810911
8.8	-0.865239
8.9	-0.910922
9	-0.947502
9.1	-0.974616
9.2	-0.991991
9.3	-0.999454
9.4	-0.996932
9.5	-0.984448
9.6	-0.962128
9.7	-0.930194
9.8	-0.888967
9.9	-0.838858
10	-0.780367
10.1	-0.71408
10.2	-0.640658
10.3	-0.560835
10.4	-0.475409
10.5	-0.385233
10.6	-0.291208
10.7	-0.194274
10.8	-0.0954
10.9	0.00442706
11	0.104209
11.1	0.20295
11.2	0.299662
11.3	0.39338
11.4	0.483167
11.5	0.568125
11.6	0.647407
11.7	0.720219
11.8	0.785835
11.9	0.843599
12	0.892934
12.1	0.933346
12.2	0.964432
12.3	0.985883
12.4	0.997482
12.5	0.999115
12.6	0.990764
12.7	0.972515
12.8	0.944549
12.9	0.907145
13	0.860677
13.1	0.80561
13.2	0.742494
13.3	0.671959
13.4	0.594711
13.5	0.511521
13.6	0.423221
13.7	0.330692
13.8	0.23486
13.9	0.136681
14	0.0371372
14.1	-0.0627771
14.2	-0.162064
14.3	-0.25973
14.4	-0.354802
14.5	-0.446327
14.6	-0.533393
14.7	-0.615128
14.8	-0.690717
14.9	-0.759405
15	-0.820504
15.1	-0.873404
15.2	-0.917578
15.3	-0.952583
15.4	-0.97807
15.5	-0.993785
15.6	-0.99957
15.7	-0.995367
15.8	-0.981219
15.9	-0.957267
16	-0.923751
16.1	-0.881004
16.2	-0.829456
16.3	-0.76962
16.4	-0.702094
16.5	-0.627554
16.6	-0.546744
16.7	-0.460471
16.8	-0.369598
16.9	-0.275032
17	-0.177719
17.1	-0.0786307
17.2	0.0212428
17.3	0.120904
17.4	0.219356
17.5	0.315616
17.6	0.408722
17.7	0.497743
17.8	0.581791
17.9	0.660026
18	0.731665
18.1	0.795993
18.2	0.852368
18.3	0.900226
18.4	0.939089
18.5	0.968568
18.6	0.98837
18.7	0.998296
18.8	0.998248
18.9	0.988225
19	0.968328
19.1	0.938757
19.2	0.899805
19.3	0.851863
19.4	0.79541
19.5	0.73101
19.6	0.659306
19.7	0.581015
19.8	0.496919
19.9	0.407858
20	0.314723
20.1	0.218443
20.2	0.119982
20.3	0.0203216
20.4	-0.0795409
20.5	-0.178608
20.6	-0.27589
20.7	-0.370416
20.8	-0.461239
20.9	-0.547454
21	-0.628198
21.1	-0.702665
21.2	-0.77011
21.3	-0.829861
21.4	-0.88132
21.5	-0.923973
21.6	-0.957393
21.7	-0.981247
21.8	-0.995297
21.9	-0.999402
22	-0.993521
22.1	-0.977714
22.2	-0.952137
22.3	-0.917047
22.4	-0.872795
22.5	-0.819822
22.6	-0.758658
22.7	-0.689914
22.8	-0.614277
22.9	-0.532502
23	-0.445408
23.1	-0.353863
23.2	-0.258784
23.3	-0.161119
23.4	-0.0618444
23.5	0.0380472
23.6	0.137558
23.7	0.235694
23.8	0.331475
23.9	0.423943
24	0.512175
24.1	0.595288
24.2	0.672454
24.3	0.7429
24.4	0.805923
24.5	0.860893
24.6	0.907261
24.7	0.944564
24.8	0.972429
24.9	0.990577
25	0.998828
25.1	0.997099
25.2	0.985407
25.3	0.963869
25.4	0.932701
25.5	0.892214
25.6	0.842812
25.7	0.784989
25.8	0.719323
25.9	0.646471
26	0.567159
26.1	0.482181
26.2	0.392385
26.3	0.29867
26.4	0.201971
26.5	0.103254
26.6	0.0035057
26.7	-0.0962768
26.8	-0.195097
26.9	-0.291967
27	-0.38592
27.1	-0.476016
27.2	-0.561355
27.3	-0.641085
27.4	-0.714409
27.5	-0.780595
27.6	-0.838981
27.7	-0.888983
27.8	-0.930103
27.9	-0.96193
28	-0.984145
28.1	-0.996527
28.2	-0.998951
28.3	-0.991395
28.4	-0.973933
28.5	-0.946739
28.6	-0.910086
28.7	-0.864341
28.8	-0.809959
28.9	-0.747484
29	-0.677542
29.1	-0.60083
29.2	-0.518115
29.3	-0.430223
29.4	-0.338034
29.5	-0.242467
29.6	-0.144478
29.7	-0.045046
29.8	0.0548355
29.9	0.154169
30	0.251961
30.1	0.347235
30.2	0.439039
30.3	0.526456
30.4	0.608613
30.5	0.684688
30.6	0.753921
30.7	0.815621
30.8	0.869171
30.9	0.914037
31	0.94977
31.1	0.976012
31.2	0.992503
31.3	0.999076
31.4	0.995668
31.5	0.98231
31.6	0.959138
31.7	0.926383
31.8	0.884372
31.9	0.833524
32	0.774349
32.1	0.707436
32.2	0.633456
32.3	0.553147
32.4	0.467311
32.5	0.376806
32.6	0.282537
32.7	0.185446
32.8	0.0865019
32.9	-0.0133058
33	-0.11298
33.1	-0.211525
33.2	-0.307956
33.3	-0.40131
33.4	-0.490653
33.5	-0.575093
33.6	-0.653787
33.7	-0.725948
33.8	-0.790855
33.9	-0.84786
34	-0.896393
34.1	-0.935969
34.2	-0.966193
34.3	-0.986763
34.4	-0.997474
34.5	-0.998218
34.6	-0.988988
34.7	-0.969877
34.8	-0.941075
34.9	-0.90287
35	-0.855645
35.1	-0.79987
35.2	-0.736103
35.3	-0.664982
35.4	-0.587217
35.5	-0.503585
35.6	-0.414922
35.7	-0.322113
35.8	-0.226087
35.9	-0.127802
36	-0.0282403
36.1	0.0716028
36.2	0.17073
36.3	0.268151
36.4	0.362892
36.5	0.454006
36.6	0.540584
36.7	0.62176
36.8	0.696724
36.9	0.764725
